0.000435544,8.66E-07
0.000489351,6.54E-07
0.000548356,5.10E-07
0.000622719,3.99E-07
0.000696044,3.15E-07
0.000783137,2.51E-07
0.000881921,1.98E-07
0.000993165,1.56E-07
0.001118442,1.23E-07
0.00125952,9.74E-08
0.001418394,7.68E-08
0.001597308,6.05E-08
0.00179879,4.78E-08
0.002025687,3.77E-08
0.002281204,2.97E-08
0.002568951,2.35E-08
0.002892995,1.85E-08
0.003257913,1.46E-08
0.003668861,1.15E-08
0.004131645,9.10E-09
0.004691943,7.10E-09
0.00524442,5.62E-09
0.005900631,4.48E-09
0.006644927,3.53E-09
0.007483108,2.78E-09
0.008427016,2.20E-09
0.009489987,1.74E-09
0.01068704,1.37E-09
0.012136322,1.07E-09
0.013565377,8.49E-10
0.015262751,6.77E-10
0.017332551,5.29E-10
0.019373463,4.20E-10
0.021980931,3.32E-10
0.02456919,2.65E-10
0.027918438,2.09E-10
0.032068714,1.60E-10
0.036835958,1.24E-10
0.042311888,9.71E-11
0.048601854,7.61E-11
0.055826868,5.97E-11
0.064489713,4.72E-11
0.07513162,3.73E-11
0.089564441,2.86E-11
0.105822764,2.30E-11
0.128228877,1.81E-11
0.153240491,1.42E-11
0.183130732,1.12E-11
0.218851197,8.96E-12
0.264141073,7.07E-12
0.321975084,5.55E-12
0.392471923,4.36E-12
0.478404132,3.44E-12
0.583151303,2.73E-12
0.717904862,2.13E-12
0.883797033,1.67E-12
1.088023269,1.31E-12
1.352767449,1.03E-12
1.68193073,8.08E-13
2.091187944,6.42E-13
2.600028014,5.17E-13
3.232682024,4.24E-13
4.019277105,3.49E-13
4.997271097,2.93E-13
6.213236303,2.40E-13
7.725077268,1.89E-13
9.248519599,1.47E-13
10.21093203,1.16E-13
11.5659858,8.87E-14
13.33039248,7.26E-14
15.99199289,5.61E-14
18.09856088,4.50E-14
22.28074394,3.66E-14
26.8916035,2.87E-14
29.86685222,2.35E-14
36.91431588,1.92E-14
45.44440993,1.52E-14
55.39451915,1.19E-14
67.52321698,9.32E-15
82.30750805,7.36E-15
100.3288378,5.79E-15
121.0912585,4.57E-15
146.1503315,3.60E-15
179.9224885,2.82E-15
223.7022798,2.38E-15
278.1348258,2.51E-15
310.7475511,3.00E-15
313.2183288,4.00E-15
319.4815632,5.10E-15
325.8700398,6.49E-15
334.8633007,8.49E-15
344.2940558,1.13E-14
346.4352106,1.54E-14
363.3598303,2.53E-14
378.6611351,3.74E-14
385.5962596,5.07E-14
421.5282254,6.49E-14
513.8223467,8.23E-14
629.0861498,9.60E-14
769.5291889,1.15E-13
949.2281422,1.33E-13
1180.199881,1.58E-13
1467.373012,1.91E-13
1824.422788,2.37E-13
2246.007141,2.98E-13
2732.357979,3.76E-13
3262.547025,4.64E-13
3871.448934,5.99E-13
4523.932468,7.81E-13
5170.658565,1.01E-12
5867.388215,1.30E-12
6595.609384,1.69E-12
7295.075403,2.17E-12
7974.870377,2.76E-12
8641.633945,3.55E-12
9519.927178,4.65E-12
10474.90897,6.04E-12
11202.97833,7.87E-12
11888.56385,1.01E-11
12616.10495,1.30E-11
13388.16917,1.67E-11
14160.67594,2.15E-11
15149.4723,2.81E-11
15720.47476,3.73E-11
16673.34379,5.08E-11
17746.32368,7.02E-11
18317.50045,9.18E-11
19057.39241,1.17E-10
20190.30234,1.58E-10
21063.68456,2.21E-10
21803.89991,3.02E-10
22684.61669,4.18E-10
23600.90795,5.80E-10
24355.15978,7.91E-10
25732.14999,1.10E-09
26290.04078,1.51E-09
27761.15302,2.13E-09
28992.67911,3.32E-09
29460.04449,4.63E-09
30650.01307,6.72E-09
31888.0476,1.07E-08
33176.0896,1.69E-08
34332.65935,2.66E-08
35910.35732,4.14E-08
37360.87098,6.48E-08
38869.97469,1.03E-07
39647.23369,1.49E-07
40306.80905,1.96E-07
41211.58419,2.74E-07
42156.89852,3.83E-07
42914.83251,5.20E-07
43540.26201,7.35E-07
43540.26201,1.00E+00
