1011.045496,1.19E-16
1084.530107,1.39E-16
1163.355713,1.65E-16
1247.910506,1.94E-16
1338.610894,2.30E-16
1435.90355,2.72E-16
1540.267612,3.21E-16
1652.217043,3.80E-16
1772.303159,4.49E-16
1901.117352,5.31E-16
2039.293993,6.16E-16
2187.513561,6.90E-16
2346.505996,7.68E-16
2517.054287,8.58E-16
2699.998336,9.58E-16
2896.239088,1.06E-15
3106.742973,1.18E-15
3332.54666,1.29E-15
3574.762167,1.41E-15
3834.582334,1.55E-15
4113.286699,1.58E-15
4412.247801,1.47E-15
4732.937936,1.36E-15
5076.936408,1.29E-15
5445.93731,1.32E-15
5841.757864,1.35E-15
6266.34737,1.45E-15
6721.796808,1.61E-15
7210.349133,1.70E-15
7734.410323,1.64E-15
8296.561226,1.55E-15
8899.570272,1.45E-15
9546.407103,1.62E-15
10165.16928,1.91E-15
10572.10044,2.43E-15
10935.60263,2.99E-15
11449.52103,3.68E-15
12164.74777,4.42E-15
13048.9036,5.09E-15
13952.75265,6.33E-15
14919.20797,7.53E-15
16012.07156,7.20E-15
16726.08042,5.58E-15
17546.27873,5.25E-15
18650.85203,5.91E-15
20006.42962,6.85E-15
21460.53304,7.95E-15
22971.4314,9.26E-15
23850.68021,1.20E-14
24449.68763,1.52E-14
25122.42494,1.93E-14
26657.74015,2.28E-14
28172.84573,2.01E-14
29252.47827,1.72E-14
30608.48241,2.33E-14
31466.28638,2.97E-14
32485.97505,3.62E-14
34186.65201,3.98E-14
34669.75352,2.81E-14
35173.48525,2.25E-14
36272.60708,2.12E-14
37763.29382,2.60E-14
38591.18818,3.32E-14
39504.3683,4.64E-14
39086.63798,3.81E-14
40589.89938,6.26E-14
43424.4861,5.85E-14
44433.13813,4.62E-14
46614.95043,3.66E-14
49648.53439,2.91E-14
50661.53712,2.37E-14
53087.50383,2.08E-14
57006.56856,2.47E-14
59442.67212,3.05E-14
60455.07281,3.89E-14
61084.93746,4.78E-14
62583.58673,6.16E-14
63064.44079,7.76E-14
66524.86395,4.48E-14
65316.06404,5.88E-14
71785.79996,4.02E-14
74155.72067,5.16E-14
75636.58593,6.57E-14
80361.43939,8.19E-14
86498.82426,9.58E-14
90282.1148,1.10E-13
95464.07103,1.34E-13
100324.5052,1.03E-13
107975.1617,9.90E-14
111682.2089,1.28E-13
114769.3971,1.66E-13
122699.4796,1.75E-13
123405.8636,1.49E-13
128424.7754,1.99E-13
131533.5758,1.48E-13
133861.0894,1.40E-13
143209.2492,1.62E-13
152597.5639,1.91E-13
157002.4512,2.44E-13
159018.1142,3.23E-13
160376.2458,4.66E-13
164281.4783,7.06E-13
166013.9794,5.32E-13
171667.3078,4.39E-13
174376.0722,3.28E-13
171120.7026,7.44E-13
172215.6589,5.91E-13
178440.227,2.73E-13
185595.6715,4.04E-13
188181.4423,5.55E-13
184536.3266,2.80E-13
192007.3899,7.20E-13
200064.2962,8.82E-13
209199.2737,9.24E-13
