1094.112590441667,848.3892493374373,630.1279117430821,311.77485427305527,295.2231000609821,304.47117140764027,305.52467383703214,277.8756764206322,302.950979931212,306.08439667638163,355.404812454876,304.03865128500655,269.99520873268835,278.1314972716277,399.55417505049974,628.8433258470234,821.0171628418128,1157.6234627906763,1123.399947261386,1059.216791723459
685.7902483541512,615.0517157056602,536.3797424482582,506.5335596033161,526.8472090697313,447.5782860292003,401.5365990729107,339.8821362729856,339.6106520016317,344.0436334538737,350.4909334115459,310.13156209041676,304.05607734456333,382.5423164887005,506.9109638696816,629.9053131657315,658.8115757226499,760.0062182172893,742.6576162356067,653.5138446053348
632.0192636625745,562.7300449285603,433.84059254807215,293.1615938603281,328.87440626367584,303.9126754508809,282.8611132050686,238.40267119455848,259.35402843373123,205.49744864215924,329.30061473128814,284.98131625624245,206.32729771131523,235.93327292451232,320.62329532472006,446.20241765080533,550.8611526891052,597.9835085802554,561.2296044004237,600.2686817811125
286.3200286691104,315.7918190573622,319.33188203114076,368.96589252676574,389.64073132591153,377.1704602952018,370.0755622587201,391.2923961188618,358.42502946362436,410.834355452542,425.68002202755343,399.9282291777874,332.7191031234191,333.8173029989595,366.0427333044774,345.1807844075315,364.27943362168,425.19430611773583,377.2853129807202,288.82766849821604
411.5195660851435,417.77798744852237,382.0246435223091,483.5753276230579,431.65410575665067,404.137054361935,428.7915032882477,394.52454783210055,364.4211062594411,400.3584480911621,399.54939882383735,351.2446236286612,360.82082988316176,349.5818526823154,379.66596495164356,451.24481625787234,460.5218197195116,455.81840285530177,467.32262825029045,413.7821890539867
790.1281928425229,724.8783442566673,590.2944924283023,637.0436703794423,581.4227896689279,484.91402453127057,483.8705049198861,488.63611169687687,470.6293604247336,441.9915832650938,506.2314799889137,453.44752624098936,423.66304451163194,438.8378681605485,520.8750053710874,658.6396010816622,776.7008517021991,829.3712295868817,819.4908069838008,767.6488212008106
352.99511954002423,373.2143681502761,370.8618148069985,420.64179359662137,414.49948685645114,393.76629159038544,401.01392990825,337.3935235691652,348.66152099129425,358.82144893674945,357.0120147694977,338.88619261123705,346.22728686037425,357.25729821813354,379.86574787963485,408.9459186243109,371.14139804672243,380.1000404529454,422.56754339933053,345.88156688372044
366.44074568401555,378.7428294691499,333.6304294927245,432.71678062400645,332.48876904288784,309.16124919781765,350.2838816913857,283.93499569127243,274.1500366954217,342.3902847844629,282.3039453348173,263.65113200263147,314.67660528028273,277.91078267841124,289.3196613764274,360.0961705075915,377.3435345262307,457.1314826920059,427.4725895315626,375.18784727993005
672.0582960421173,732.6342091766685,578.6753148462722,616.4776646789616,577.7202200672098,464.83145793582753,414.69865957938066,391.19783119601874,427.07343574750575,404.1203131598447,478.320995430329,417.639884769736,338.69329981390985,388.8064395278728,458.57402630443835,600.9928522724142,728.3968921313561,676.7731889938191,594.3958487634962,667.9936317695648
321.923079517945,344.93614030028095,301.2158410463126,331.33259535296776,324.8608435982541,276.5656115481954,253.02774704066877,271.7094656446322,262.37334742127257,266.8649883484752,313.29085029218135,273.4341545278122,234.9728954494117,223.77560113632788,242.38758564833836,298.38234777605714,374.7511288103652,379.06631040545085,305.13244551951874,310.2676870966883
528.4652494280667,465.765707409358,390.1312038100523,308.65462785281323,295.861618343785,259.57893136185896,269.58741015601777,269.2331866506407,250.30498883989924,214.4050919247331,259.7742750470993,215.949235925405,203.75919922507404,238.02834081316016,318.2050131584085,426.03637035788535,480.1890012664873,641.3162709628402,557.5307522507132,530.8125648682109
528.7189187795229,440.99639669067693,360.9102047401486,303.0477610721037,286.7609498851307,255.57388052653323,267.07930271233425,224.6457255798115,212.49578320147046,228.73125759441345,211.81257441495654,197.99643725602382,224.09932895369957,216.2472728744406,278.28987923925223,396.77520144456884,442.0527339980461,584.4024510184364,554.7141623958375,511.5352614389349
935.440862610942,789.4449228750208,581.6461370649449,407.3481948295535,384.2774529814871,376.39764459526316,391.927169862143,378.15869111325065,349.4976326803084,346.61995117098604,449.0035058642947,401.706615316457,338.4093376668215,329.80269168512996,399.6918393479399,631.4520074540504,815.0303345455385,919.8921710186559,926.8636032538743,920.5471811341296
376.9598224899466,435.13312354108194,369.1351440113755,404.818883646199,415.9263817146052,422.66061747742185,417.3571515583885,425.73619035561944,405.27083344002483,422.1683530704498,508.0212151778775,442.22732776582274,373.08542420563924,381.3743940661061,408.96182777280563,440.0734736314261,487.1379751706236,447.7797014584141,419.4301993630512,388.16708448980023
416.7021281931431,457.2255805943063,382.84465043530463,390.0229033019476,381.97313641708854,352.6575910248599,359.5922094336629,313.7800063935389,304.9206460904529,333.2713054648061,341.61048541954904,340.48273634606153,325.0531732224185,293.1156266143681,315.87257794734774,404.3853112777607,426.90889332886974,473.18513674888084,450.1182283403329,414.7050245144022
1036.6132564683348,897.3926746003242,632.8046381720857,461.28889773615253,438.8735426268343,423.8630235877089,424.8723819950467,460.33149528648187,383.85877315985056,389.44540074430495,544.0463893279758,456.50080462020316,345.9070757318662,318.1463064859929,400.4153655990233,696.0762238291055,990.8882459128014,1034.5846521712178,973.324459462661,1013.8816861748238
1456.2333204825231,1259.894883878622,897.6235067727173,578.6276757843759,592.4384254970181,529.6144453402145,448.27027420770054,375.09385237662735,412.76570288595207,368.4621838962717,549.3341671535646,480.74435765476727,360.0773365314618,391.716739428496,555.7924588558276,929.7109681923338,1243.9727432815673,1384.6700674718395,1348.1651019073379,1377.8335570108807
951.595507846072,786.1183601443919,592.4566806240193,369.90724234293083,410.0379881615859,361.3391386127775,332.80054611002987,254.84836374107368,254.65744203290618,267.7685336054365,328.6262054662457,322.328489695114,246.31325327975568,260.3014510795376,394.0852964164052,610.1492067534803,772.5474084808523,953.3901101110063,889.1711445540527,901.4032055929272
443.1047375980901,483.9517113471363,386.02674002788325,445.13423319320157,434.3459046519326,382.7772099732529,377.5872571345669,299.2152014137881,280.9505067203234,354.5419047620038,347.9226176377025,332.17710450436374,296.7648908627084,301.31713225002864,351.0645418820915,435.80106288170185,471.7647076173512,442.8636226414482,447.65747353875156,454.9761447665831
439.56618515716883,351.7635697046654,294.3011148122031,249.6991955794154,268.1001522401803,260.1092173916597,241.85191878624528,272.61228106223285,237.11308194771684,243.2566895634161,278.5703577379961,248.817379654608,226.815586904283,237.86180939147394,295.1938818484816,349.32539578438696,399.3380003206939,455.5532948545864,503.5537856421737,428.9436955293713
