2.2355744600975752e7,1.8340757987481594e7,1.793234699275279e7,1.788836518191099e7,1.8152263055639744e7,1.8252794338668108e7,1.7894650771154165e7,1.819625359808898e7,1.8189962345545053e7,1.835332913252163e7,1.8058018052169323e7,1.8579524540297985e7,1.886226689420247e7,1.7970048913493633e7,1.811456814914584e7,1.8032880137441397e7,1.82088177745502e7,1.794491815847349e7,1.8334479319097757e7,1.8975367946583986e7,1.855438753873086e7,1.8353327351367712e7,1.829049816330242e7,1.793863492201495e7,1.7630751415102005e7,1.8579520551566124e7,1.8485275358806133e7,1.818368097080946e7,1.8303060068728924e7,1.7649603032366276e7,1.7693585053234577e7,1.8466427655845404e7,1.8391029978830814e7,1.8340759409776926e7,1.8221382665886164e7,1.8730327233223677e7,1.8516695675482273e7,1.847899399700594e7,1.8403592979798555e7,1.8654921565753937e7,1.870519117690444e7,1.763704061628747e7,1.8372178696011066e7,1.7988898721739292e7,1.8089432616048574e7,1.8378462193177223e7,1.8032880219997406e7,1.8460142231641293e7,1.755535596783352e7,1.8416157586317778e7,1.829049099058652e7,1.832191198520255e7,1.911988286674595e7,1.8070579504065275e7,1.8171112523595095e7,1.817111110437584e7,1.8271644730384827e7,1.8221375708666086e7,1.8039164049618006e7,1.792606428008294e7,1.807686559008503e7,1.8365891609676838e7,1.8277926063006878e7,1.833446974195981e7,1.8610935014899492e7,1.815225737030649e7,1.846014210729003e7,1.7561634925101757e7,1.816483007517028e7,1.862350226827979e7,1.7882089810947895e7,1.871147278759241e7,1.8070585260750532e7,1.884970008758378e7,1.8447576679177523e7,1.8101998414087772e7,1.8133413714521885e7,1.7630757729043722e7,1.816483087062192e7,1.8265367570848227e7,1.849155677276659e7,1.8014036102200508e7,1.7894651036690235e7,1.863607083348179e7,1.876173894582486e7,1.8391033041689157e7,1.854810683595276e7,1.813341731053567e7,1.8994215983195066e7,1.9013066887840033e7,1.8372176833712816e7,1.8359613250781536e7,1.7976331484467983e7,1.8284211600851536e7,1.810199794145274e7,1.8780585448971987e7,1.9578560128041506e7,1.7938635341041327e7,1.8435009263335466e7,1.8629787939312696e7,1.8171112769989967e7,1.853553798336482e7,1.775641640199232e7,1.8114566258478165e7,1.899422195468855e7,1.846642593912387e7,1.822137852580571e7,1.8409873699115753e7,1.8617222524299383e7,1.8353324123274803e7,1.861093919956398e7,1.8303065306292057e7,1.8573242626402855e7,1.864235917932415e7,1.8428730398855686e7,1.8265363298543215e7,1.8359608831003666e7,1.7894650807839155e7,1.803287837708187e7,1.828421116743374e7,1.829677455885458e7,1.8353323868427277e7,1.889996476377201e7,1.8347044860899687e7,1.792606278717208e7,1.8089428346223593e7,1.8089427671348095e7,1.3439832221062422e7
4.946790730667913e7,3.905658697882843e7,3.9490130755960345e7,3.90126083603667e7,3.9201109938602924e7,3.9106854748459816e7,3.865446827526939e7,4.009332654734576e7,3.976660735661292e7,4.009960436724067e7,3.918225575134456e7,3.914456705750203e7,3.88618087110188e7,3.986084764811528e7,3.909429185964167e7,3.9031461118914366e7,3.911314579489076e7,3.972260851487577e7,3.977288102151954e7,3.954668010758066e7,3.988598544790101e7,3.920110344336057e7,3.987969335301626e7,3.798215958366287e7,3.9691200884302855e7,3.947757268257463e7,3.91759755855881e7,3.818950707731676e7,3.9213676576387286e7,3.947757193807781e7,3.895606521551931e7,3.8974913177797556e7,3.957810708268392e7,3.896234943807769e7,3.854136689564836e7,3.928279062844932e7,3.966607040513265e7,3.9691204303273916e7,3.96849133686744e7,3.910057492893183e7,4.0294387794245124e7,3.9408457461024046e7,3.943358788876724e7,3.9609510261416316e7,3.950898456332517e7,3.893092738805163e7,3.81832224285512e7,3.994252754084444e7,3.932049410044122e7,3.869845288832724e7,3.984828157498956e7,3.9333059520055175e7,3.938332773068142e7,3.929535549348116e7,3.925137548153353e7,3.927022212047315e7,3.937075342522955e7,3.8742436368166566e7,3.974146508402467e7,3.94335832839067e7,3.9044023309654236e7,3.950897859397495e7,3.900003802229905e7,3.97854366438756e7,3.975402835992062e7,3.887437472850597e7,3.9967663628582e7,3.91696935746938e7,3.9917395123211145e7,3.914456485410607e7,3.9760307329502225e7,3.9747751026587605e7,3.945872275234234e7,3.9025174167447686e7,3.9289071140990615e7,3.927650828285599e7,3.906915596846652e7,3.964721758397496e7,3.9113144920677185e7,3.8579072483843565e7,3.937703897618759e7,3.964093865987849e7,4.012473824270129e7,3.910686258330321e7,3.9301639087821245e7,3.8604201102505326e7,3.8585353978542686e7,3.953411879743874e7,3.973518452414727e7,3.977289158533716e7,3.790048127819443e7,3.887438260309148e7,3.991739926249409e7,3.9232527841312885e7,3.906288046695626e7,3.8667032639547706e7,3.9169696094605565e7,3.9194833561639905e7,3.75109234654485e7,3.9044029517038584e7,3.875499627211511e7,3.9289075683612585e7,3.936447091761029e7,3.932677097055709e7,3.9936246962360024e7,3.901889908739579e7,3.992368297111094e7,3.9521552704438806e7,3.929535739028311e7,3.839056787595451e7,3.913199384982407e7,3.97980135774585e7,3.969120193803525e7,3.827747654041052e7,3.874871771320248e7,3.849110770953369e7,3.8673318701096416e7,3.950270430681527e7,3.937075646620715e7,3.938332380530834e7,3.889322726806915e7,3.986084466780877e7,3.878640619774604e7,3.932677221049452e7,3.911942138306975e7,3.952782702201688e7,3.849737416914272e7,3.0373160387199163e7
6.848097539020073e7,5.418032941558802e7,5.428715483897567e7,5.6423451551511526e7,5.467671572185731e7,5.370281667227745e7,5.517937429522228e7,5.477097032592285e7,5.504114692883146e7,5.4601324962507606e7,5.4180344011365294e7,5.485264503281045e7,5.542442718588221e7,5.494061899388611e7,5.39164486595602e7,5.3608573929588914e7,5.4551060834023e7,5.379078450002682e7,5.354574075868046e7,5.487150091440618e7,5.550610969117546e7,5.558778879289913e7,5.4978314373481035e7,5.433742301799917e7,5.521707407999301e7,5.550610872133684e7,5.434370097200644e7,5.5116547440357685e7,5.390388356686568e7,5.443795873048782e7,5.414264237133002e7,5.482751905346584e7,5.504115353627467e7,5.4255749133182526e7,5.5053716208533764e7,5.499716726766181e7,5.4770970861214995e7,5.353945485211265e7,5.413636193469429e7,5.509769542213881e7,5.5116540423767924e7,5.4726981532663226e7,5.527362095409596e7,5.4595040840613365e7,5.49531851582613e7,5.4324855783676386e7,5.3633703647055626e7,5.490292171586275e7,5.484008127646482e7,5.482122926451826e7,5.516681603642702e7,5.4167770922733665e7,5.421177090284097e7,5.494061197309744e7,5.578885067917669e7,5.366511582824755e7,5.498459818871236e7,5.5242212518591285e7,5.533644634206092e7,5.4733261724992156e7,5.502856933500242e7,5.5160524730272174e7,5.478980182269752e7,5.4155198322048426e7,5.490919154393637e7,5.5851671988659024e7,5.560034936085367e7,5.4249450955723405e7,5.482752055530393e7,5.520451385477686e7,5.4507072726000786e7,5.394157393224001e7,5.448193315997052e7,5.5612926513183475e7,5.5141672551688194e7,5.4814953195634365e7,5.4708135724750996e7,5.4186626843575716e7,5.4997167912299156e7,5.371539096610069e7,5.406724472079134e7,5.470186172672665e7,5.578256571718347e7,5.592079887574601e7,5.5135400841319084e7,5.495317799877846e7,5.5091415955889344e7,5.53238881193347e7,5.604017665460765e7,5.431228528155911e7,5.450707382090092e7,5.477096646520352e7,5.5499828284474015e7,5.549354471378696e7,5.506000019990659e7,5.571973074884951e7,5.417406421325123e7,5.5060005496900916e7,5.5474689698578715e7,5.406096974700642e7,5.422432774159956e7,5.496575626092875e7,5.481495098186278e7,5.494690112884343e7,5.596477386143196e7,5.433742874974501e7,5.379706596740031e7,5.42494575291183e7,5.561920557366109e7,5.489035601356006e7,5.479610208224869e7,5.461389430037236e7,5.4494503829959154e7,5.424946122284675e7,5.386618565605247e7,5.46013208193202e7,5.453849406831825e7,5.3746799457726836e7,5.431857479301989e7,5.473955200435603e7,5.500973657200515e7,5.464530237443864e7,5.432484367079401e7,5.5122827211696625e7,5.512282724623752e7,5.454476598960209e7,5.545582633509147e7,4.139394834474707e7
9.229443962088346e7,7.351385122905266e7,7.322482010647929e7,7.323111141774547e7,7.378403994527173e7,7.370235199898958e7,7.357669519785118e7,7.352643130791259e7,7.327510636978817e7,7.357669865942812e7,7.469511382311642e7,7.429926350585592e7,7.2458286792665e7,7.268447953203988e7,7.328766917534912e7,7.316199827447736e7,7.395369286471581e7,7.396625655477e7,7.350130012037826e7,7.382174798894167e7,7.493386951917362e7,7.44375001807828e7,7.329395808430457e7,7.45066172319125e7,7.41107767908467e7,7.303005711601853e7,7.341334207253385e7,7.307403539730299e7,7.275359059534812e7,7.43244002765559e7,7.294838100423706e7,7.348872750288498e7,7.346360070749116e7,7.393484270360601e7,7.381546633625174e7,7.487733380954885e7,7.349501607884502e7,7.439351863092673e7,7.333792901874852e7,7.389085961761904e7,7.230747811452007e7,7.33190805001384e7,7.388457808524263e7,7.293580012823904e7,7.257766069654e7,7.281014553927076e7,7.323740516891778e7,7.279128664511478e7,7.436839227689028e7,7.379032341115034e7,7.366466421657658e7,7.422387969067907e7,7.323112008237016e7,7.289811473495162e7,7.318713558408713e7,7.456317152758384e7,7.140897999626362e7,7.3287662924433e7,7.392855506069052e7,7.343218036421597e7,7.449404438812053e7,7.409820538692617e7,7.406678483429444e7,7.34698647808299e7,7.367092279223466e7,7.368978329297292e7,7.51537709497912e7,7.40793569063251e7,7.417360286735332e7,7.348244496020687e7,7.374633440907347e7,7.370865455739284e7,7.401651522797465e7,7.418616882929182e7,7.434954165941632e7,7.328138969125915e7,7.402280293608463e7,7.427414600349414e7,7.290438571618474e7,7.220694811875641e7,7.51600718516208e7,7.336306627879596e7,7.329395388758469e7,7.43369712452426e7,7.338820002492392e7,7.417361005854845e7,7.340076809445333e7,7.328767434421396e7,7.307404036718309e7,7.431183341333425e7,7.248969847350383e7,7.397253397549236e7,7.316200322389686e7,7.28478406396389e7,7.407307825663245e7,7.397254368030274e7,7.336935091850317e7,7.490874154158747e7,7.406050599133945e7,7.487732879377389e7,7.372749752266419e7,7.340706332573366e7,7.38343111633755e7,7.359555011287844e7,7.362697359288108e7,7.316200805633771e7,7.364580924818587e7,7.34259017392596e7,7.292323790556645e7,7.428041454919362e7,7.372749111544561e7,7.424271558147895e7,7.335678086470926e7,7.354527963680065e7,7.25588130131129e7,7.323740219722962e7,7.304890941429412e7,7.308032249911523e7,7.357669548840892e7,7.281013655815315e7,7.225722282127428e7,7.406050547762525e7,7.322483603706324e7,7.438094636057258e7,7.259651119998777e7,7.26844699065566e7,7.24456996500616e7,5.593964347300911e7
1.029130763068009e8,8.276903182785663e7,8.236062272742999e7,8.215328275558132e7,8.23417857971808e7,8.394401009958726e7,8.322144808787149e7,8.392516793668848e7,8.209045026888397e7,8.39000314424802e7,8.469800400219864e7,8.510014198694971e7,8.33094106379947e7,8.417020796973246e7,8.330313541126493e7,8.331568982897323e7,8.38057958755973e7,8.39126122447232e7,8.37303851715734e7,8.422048201731932e7,8.52886509148652e7,8.425818394293052e7,8.409482083509088e7,8.406341065223604e7,8.372411072160077e7,8.49996118442117e7,8.473571705156302e7,8.494305181152269e7,8.547085699890721e7,8.576615649243426e7,8.622484348254597e7,8.650758063781577e7,8.417021935267079e7,8.43021747323513e7,8.472315591025496e7,8.511899403553295e7,8.450323359834135e7,8.44026989611721e7,8.452836438128483e7,8.571590087645829e7,8.496190266494602e7,8.502474249674869e7,8.461004478318769e7,8.62122658794848e7,8.472943038216329e7,8.390004318487436e7,8.411367383892113e7,8.420163508138347e7,8.386233444807959e7,8.46917338374672e7,8.321516558959642e7,8.329684244932163e7,8.444040038563663e7,8.482367177817595e7,8.499332308357233e7,8.316490160993233e7,8.362985702431536e7,8.396286100927788e7,8.397543354795158e7,8.327799300830275e7,8.48236553468265e7,8.324028590593576e7,8.431471039069009e7,8.384346025602007e7,8.418904806499904e7,8.310205847798741e7,8.520065160279965e7,8.469170999795878e7,8.447178991425765e7,8.296383636404052e7,8.583527322968614e7,8.330312211251104e7,8.449066486561576e7,8.309578359829634e7,8.419534532882696e7,8.3391097598703e7,8.424561152431789e7,8.4195355090406e7,8.410109466632688e7,8.438385351019365e7,8.41513682915301e7,8.500588668017834e7,8.66520914385947e7,8.446553603148454e7,8.464146998366237e7,8.410110852614993e7,8.496819627088684e7,8.553368717812157e7,8.517553290462846e7,8.526978904716885e7,8.503730386412108e7,8.569704566417187e7,8.581015225899759e7,8.434616108680743e7,8.672121639710265e7,8.71798855505631e7,8.59923596674133e7,8.479855509221411e7,8.428959432750088e7,8.557139650734091e7,8.558394474931383e7,8.40948226442011e7,8.596093641547573e7,8.371782058393729e7,8.466659910863805e7,8.608660008917469e7,8.467916237526983e7,8.441526954975551e7,8.28507418937977e7,8.471685017375493e7,8.389375435960597e7,8.309578143676215e7,8.397544730035675e7,8.362357526634985e7,8.389375061540303e7,8.480481859089851e7,8.281931526532549e7,8.456604777485827e7,8.356073959791273e7,8.31837478667996e7,8.299525703548434e7,8.294497739905143e7,8.403826235666138e7,8.24611719153933e7,8.39565662748226e7,8.240461716201866e7,8.143069936463708e7,6.1745342103577435e7
1.1017648341719317e8,8.673373845790151e7,8.802180922583553e7,8.723641714460358e7,9.001360723297963e7,8.998847358452016e7,9.147761603569645e7,9.147760984929824e7,9.061053105123264e7,9.113203924271035e7,9.247037076630178e7,9.193002433796474e7,9.154045817350283e7,9.275311596669465e7,9.283480306011552e7,9.446215959501791e7,9.403490548228738e7,9.50904796184183e7,9.417313389421132e7,9.466322017735118e7,9.423596739204317e7,9.49773846590338e7,9.444330992751724e7,9.419826500313562e7,9.331860014620695e7,9.21499401717614e7,9.133939547258264e7,9.207453495111835e7,9.050371181919968e7,8.92030894300695e7,8.534519301712221e7,8.582898932721215e7,8.417650363156337e7,8.674634912503868e7,9.024610604956499e7,9.093726054777172e7,9.069222297011095e7,9.303585798278761e7,9.363905249169359e7,9.361391699311769e7,9.412286444165403e7,9.49334016420992e7,9.439304487663198e7,9.365790646461964e7,9.548003107581082e7,9.350709739411706e7,9.431136082714412e7,9.414171731068906e7,9.299188032268623e7,9.29918776799964e7,9.289762743910545e7,9.382755209248394e7,9.394064985328484e7,9.422339925158376e7,9.55680180465774e7,9.568738419944936e7,9.482029915530199e7,9.378984214646947e7,9.434904520951152e7,9.567480736590415e7,9.847084522052515e7,1.0223449126085413e8,1.0469124729792619e8,1.0406291659809458e8,9.932535846229494e7,9.75974673123548e7,9.775456836925685e7,9.725189711946297e7,9.728959378531456e7,9.463807199515235e7,9.319293654424495e7,9.301072604231578e7,9.498995425435212e7,9.565598253586245e7,9.603296648558185e7,9.340029171589562e7,9.313640269407183e7,9.392179813103819e7,9.370187973719096e7,9.525385396311176e7,9.449357920428112e7,9.338143209739923e7,9.284107044238305e7,9.356365332018936e7,9.447472459739816e7,9.399720464553165e7,9.40097760492686e7,9.459410652486718e7,9.285364252912194e7,9.26839981556477e7,9.194886408134833e7,9.216249583098811e7,9.25583587360534e7,9.002621060077184e7,8.668982353668725e7,8.629397302025074e7,8.538290738203883e7,8.907117367016906e7,9.21185280757755e7,9.183577866333407e7,9.233214981416759e7,9.244523348645449e7,9.304843599109638e7,9.335002554303622e7,9.411658845227444e7,9.357622103328234e7,9.481402705706543e7,9.356365625274569e7,9.470720373743409e7,9.410401104609942e7,9.375843059778649e7,9.459410589056045e7,9.409144444271854e7,9.218134338410082e7,9.203053917325777e7,9.329348183004582e7,9.087442727148551e7,8.976858084439853e7,9.220648208474547e7,9.204939884323186e7,9.089327910591161e7,9.000105865919852e7,9.039689170259231e7,8.728667987442759e7,8.830456458122215e7,8.572842617612392e7,8.798409587944162e7,6.58545483292346e7
1.2397444499435437e8,1.0248581066607317e8,1.0109093538691497e8,1.021276749870545e8,1.0667674917566699e8,1.0581595135725498e8,1.0569029514549834e8,1.0718571311396909e8,1.0576570035920793e8,1.0813448110081553e8,1.0633748035079718e8,1.0765066471004778e8,1.0645057525164953e8,1.0696581204035345e8,1.0845493930934417e8,1.0789572738479915e8,1.0761925442294744e8,1.0903925937329698e8,1.0738678830007118e8,1.0803395013577765e8,1.0677729808402205e8,1.0622437164520717e8,1.0496773281889254e8,1.0077681662271553e8,9.64162506205002e7,9.544862521348733e7,9.289135823759282e7,8.331571576694405e7,7.656753088012779e7,6.948005893774271e7,6.22669073673532e7,5.754190884879589e7,5.882368580892342e7,6.629446242041844e7,7.243317758035034e7,7.908710028931344e7,8.897062027023375e7,9.28033833422389e7,9.629057254792869e7,9.933166297536254e7,1.0193293293663067e8,1.0430799277857149e8,1.0690925357463625e8,1.0733650762186301e8,1.0711660601008052e8,1.070788943039833e8,1.0915237099732172e8,1.0936599680628657e8,1.0804023692422467e8,1.07405632540934e8,1.0877537441658124e8,1.0876908438464108e8,1.0880050236904955e8,1.0976184584828034e8,1.1003202313404357e8,1.0937228556649417e8,1.0883191522595847e8,1.0928429662610316e8,1.0938481715209568e8,1.1051581454672527e8,1.1057862953377968e8,1.1642203635725272e8,1.1405325305636847e8,1.161707140657183e8,1.1660425942395091e8,1.1344378575000215e8,1.1391502699386752e8,1.1218713782216907e8,1.1160908308058453e8,1.0873136969448662e8,1.0817217212606043e8,1.077260748295114e8,1.0965502842855e8,1.106980363806952e8,1.078894390355897e8,1.085114866182014e8,1.0756899199633461e8,1.077323602694143e8,1.0685898098925832e8,1.0944139893974161e8,1.0947908394935375e8,1.0766951869817844e8,1.0732394370052725e8,1.0737422105884725e8,1.0728623618109375e8,1.0427658824236935e8,1.0524420263313156e8,1.0274347366488671e8,1.0050037332292253e8,1.015433952113697e8,1.0061348038313669e8,9.172900597841954e7,8.092184343340445e7,7.091264696275812e7,6.384401955727106e7,6.1506661323628366e7,6.205958316828942e7,6.839308394365954e7,7.663667611209172e7,8.667727492638499e7,9.692522907008404e7,1.0151826549496001e8,1.0009824989415914e8,1.018889631335442e8,1.0296339723127753e8,1.0455303840801e8,1.0646943658598655e8,1.0707262487323827e8,1.068652749371202e8,1.0901413333116323e8,1.0744960921642679e8,1.0842351587850124e8,1.076004051704556e8,1.0670818918375707e8,1.0869997953870466e8,1.0540127876953569e8,1.0806535784849763e8,1.0625579506245422e8,1.0758154983431733e8,1.0597305320604825e8,1.052567522822792e8,1.043896740703406e8,1.0668932838603085e8,1.0337803504816988e8,1.0307644563189682e8,1.0081447396988446e8,1.001861329463399e8,7.565010503986895e7
1.4531858949051204e8,1.174524587553632e8,1.1543556980844092e8,1.1783576224065962e8,1.2092083963944328e8,1.1965164133736652e8,1.1937517780670446e8,1.2061298437484378e8,1.2043077844655704e8,1.2033652111631322e8,1.208768988874357e8,1.191113017274164e8,1.1909244724414939e8,1.2036794721376526e8,1.2109052643157807e8,1.2197017992214814e8,1.2147379735385263e8,1.210214083651253e8,1.1963908838602751e8,1.1784835895867431e8,1.1379568073008251e8,1.0771351472065169e8,1.031204641453414e8,9.837033440520358e7,9.184206264574564e7,8.996967301615125e7,8.284448977757621e7,7.320601250178903e7,6.928529388306779e7,6.361780807301557e7,5.899335671161163e7,5.385365438054812e7,5.532393894731498e7,6.1450091769046664e7,6.501898132610166e7,7.014608705045342e7,7.784304893665802e7,8.66898248930046e7,9.17415418696841e7,9.631572666189808e7,1.000102668973757e8,1.0455932837726003e8,1.1221231009238666e8,1.1686191136496419e8,1.2039935842856914e8,1.1973961916695029e8,1.2114079161043882e8,1.2052502988705504e8,1.2176282841025412e8,1.196453767610206e8,1.193751937637125e8,1.2134812885569093e8,1.2253565648145404e8,1.2232831566890252e8,1.2489816677302253e8,1.2331478724254376e8,1.244771790671975e8,1.2291891408003479e8,1.2541965239537442e8,1.2484157325244647e8,1.2688990309155577e8,1.291769963493514e8,1.3055929208771586e8,1.3045247698120749e8,1.283036173285476e8,1.2774440436707854e8,1.2817168127821368e8,1.2533794552815503e8,1.266511566468454e8,1.2213980866533732e8,1.2443947291556466e8,1.2170626526386243e8,1.2296291226210696e8,1.2489816166197115e8,1.2316398911881143e8,1.214737917611388e8,1.1967050614801952e8,1.1921183251268452e8,1.1872174169757676e8,1.2160575676761878e8,1.2161202791940376e8,1.1937520009895712e8,1.1839500536768979e8,1.1603252467954868e8,1.1519684916753015e8,1.1352553475118828e8,1.0885708832844746e8,1.0345352019769448e8,1.058474256602912e8,9.701948261564803e7,8.2373252857777e7,7.423648017784238e7,6.735632248054624e7,6.118620495638281e7,5.81136958117249e7,5.707697205689275e7,5.762360405983865e7,5.968450897064054e7,6.3397893108222425e7,7.170432406910247e7,7.784933614254475e7,8.87256150126152e7,1.0199581818065274e8,1.049866308147375e8,1.0630608883529794e8,1.114018008102049e8,1.1503978117204094e8,1.1595713259182727e8,1.1693730274767584e8,1.2021087150131744e8,1.2108422865363184e8,1.2179423958904603e8,1.200600664579055e8,1.1991556046379027e8,1.19865285336409e8,1.1840129362478086e8,1.205187346585165e8,1.218382241627481e8,1.1894165285341638e8,1.21454941320983e8,1.1928094684135264e8,1.1984641206655389e8,1.2109050209943259e8,1.1762213613880593e8,1.1840754364739159e8,1.1573086105948094e8,1.1445535937413755e8,8.70290414549695e7
1.5894694217801738e8,1.2666368621638781e8,1.2614847521164733e8,1.2930266051907867e8,1.332799589620741e8,1.3232491381360197e8,1.3160236695501775e8,1.3331142832301414e8,1.317594453599106e8,1.3189767757880625e8,1.3241920445431545e8,1.3153326039583781e8,1.3071643356041008e8,1.2965458310434595e8,1.3101175193635759e8,1.333177027544604e8,1.3388318979651332e8,1.3138245422478682e8,1.2702816867622155e8,1.215554741314987e8,1.1327418624095517e8,1.0823501829958165e8,1.0466614428486252e8,9.957043980221534e7,9.419829849150753e7,8.752549774001765e7,8.136794341396713e7,7.432444013989937e7,7.120167975924325e7,6.544624037396729e7,6.2191520198052526e7,5.88928054498291e7,6.08091953705225e7,6.236744652221382e7,6.7079880644393206e7,7.155981127103579e7,7.824516946265173e7,8.405087316603744e7,9.211227620494878e7,9.855887436817694e7,1.0190781733069766e8,1.0699723350273937e8,1.0811564252249324e8,1.1836359596687078e8,1.2377344962224364e8,1.3059704920490122e8,1.3365072176281658e8,1.3530319620277733e8,1.3325486831757039e8,1.3262654911139014e8,1.3013839108897093e8,1.3090494621766847e8,1.3188511875429347e8,1.346434735768749e8,1.3371983290256223e8,1.366980757661119e8,1.3610744998618484e8,1.3407794827865398e8,1.3502671418360537e8,1.3639017217714816e8,1.3455545527601296e8,1.4115285165404177e8,1.4227125600329852e8,1.4013494874168527e8,1.405370776374154e8,1.412659315164969e8,1.4083238950214303e8,1.3702476250141668e8,1.34844503919663e8,1.351586559599967e8,1.3341821030358517e8,1.3589380390135473e8,1.3601949176295516e8,1.355419746672933e8,1.3279618932860509e8,1.3130707903740567e8,1.3122538557111812e8,1.3074786181604263e8,1.3271452143255523e8,1.3087981716651025e8,1.337952143537808e8,1.292273210866397e8,1.2780102439341813e8,1.2512438536243612e8,1.2197649820105416e8,1.1554246665996301e8,1.0595423540078026e8,1.0589140379090321e8,1.0291944987176919e8,8.621231370791888e7,7.888606209678245e7,7.352646901453781e7,6.966228294670904e7,6.454773347327769e7,6.05201786391269e7,6.03191162666592e7,6.0840613904518485e7,6.3046033458969235e7,6.645155188893533e7,7.22384103444525e7,7.711420405745041e7,8.188945274080122e7,9.289139126932192e7,1.0619929832547605e8,1.0575944161257225e8,1.1105623401369691e8,1.1896681641905719e8,1.2416305276049948e8,1.2517463781284565e8,1.2841678227916193e8,1.3050280072977102e8,1.3378894727407002e8,1.313761804465462e8,1.3206106133492368e8,1.304902337637822e8,1.2958546153232253e8,1.3112485244815177e8,1.3032061387116745e8,1.329846947046085e8,1.3290928995025021e8,1.310997122304815e8,1.304713749597722e8,1.32569975611776e8,1.2937177931390879e8,1.2998126355517179e8,1.3015089993670338e8,1.2670766706203073e8,9.535433902390751e7
1.7162020984759545e8,1.374645771302298e8,1.3809291383689278e8,1.39556892247142e8,1.4522438529621032e8,1.4332060747290662e8,1.4315094718584877e8,1.4367247300540805e8,1.4402433024788308e8,1.4338345218528205e8,1.409581197594331e8,1.3974546634484562e8,1.4300017174297166e8,1.4302530641325867e8,1.4457726460180923e8,1.4906976552417532e8,1.45161595045862e8,1.3589380616845345e8,1.3266423611546683e8,1.2564586164753348e8,1.1752164840008736e8,1.135820641269877e8,1.0523793813779557e8,9.996001673543382e7,9.553034118787444e7,8.881357713854778e7,8.192086564932597e7,7.630366507596922e7,7.138388796383262e7,6.713642232957065e7,6.128673687150681e7,5.991069463645685e7,6.022486971230471e7,6.354869821791649e7,6.9071663116395e7,7.400399306403315e7,7.922535706317735e7,8.521327901951575e7,9.223166197138166e7,9.93254177481103e7,1.0164393096202469e8,1.109682365089429e8,1.1323648433842188e8,1.225168183784973e8,1.2913935114157897e8,1.3463715629071826e8,1.425477534340189e8,1.5004996257477278e8,1.4622975531261617e8,1.4409345687125233e8,1.432577870940795e8,1.4088900745334405e8,1.4386727156395507e8,1.4547577839004365e8,1.4680781607967365e8,1.4563283366296083e8,1.4761204363307667e8,1.4713452415056616e8,1.476937105565397e8,1.4843513056765896e8,1.4719732147988087e8,1.4967290445466387e8,1.5239982112159455e8,1.534051351589222e8,1.5291505776126552e8,1.5188459671890163e8,1.4825917949558842e8,1.4682660914304096e8,1.4945302014911777e8,1.463805203885905e8,1.4653131350147653e8,1.4479715869220877e8,1.4604126919075382e8,1.4649995085018122e8,1.4642455655802277e8,1.4325150780182672e8,1.4343372269601256e8,1.440620325708738e8,1.4455840634495208e8,1.4461496635306704e8,1.436976073677494e8,1.3779765834545243e8,1.363399490725019e8,1.32237024807845e8,1.2679573560857958e8,1.1458111571324855e8,1.091272829523915e8,1.1052846054012209e8,9.751586422368789e7,8.708567673094267e7,8.019925064712799e7,7.648587006137443e7,7.09503339177792e7,6.712385396928751e7,6.200929600835788e7,6.0721229069533825e7,6.282612002485639e7,6.4497462261870146e7,6.85752871234318e7,7.45129354621622e7,7.813835974956822e7,8.392521021143746e7,9.128917349692738e7,1.0671451471216905e8,1.1048446015980601e8,1.1004461887345058e8,1.1914275635911739e8,1.3186631351098019e8,1.3448011903599513e8,1.3725729458229733e8,1.4267972469119576e8,1.454569172084549e8,1.438672448218763e8,1.433897473435003e8,1.4590302517596498e8,1.3990880103210354e8,1.429876063002113e8,1.4232787144392693e8,1.4351541606632495e8,1.4445787974580353e8,1.40970678764094e8,1.4476573873339498e8,1.4560769300816292e8,1.4063135846814358e8,1.386081305810468e8,1.3940610405614805e8,1.3803634593111825e8,1.031769632051765e8
