1008.375178,1.00E+00
1008.375178,1.13E-13
1037.762659,1.10E-13
1068.006592,1.07E-13
1098.756112,1.01E-13
1121.278878,9.67E-14
1153.036305,9.40E-14
1186.639703,8.83E-14
1221.222419,8.44E-14
1256.812993,8.04E-14
1293.440796,7.50E-14
1331.136059,7.05E-14
1369.92989,6.77E-14
1409.854305,6.57E-14
1450.942253,6.40E-14
1493.227644,6.23E-14
1536.745374,6.08E-14
1581.53136,5.95E-14
1627.622561,5.79E-14
1675.057016,5.64E-14
1723.873873,5.47E-14
1774.113419,5.30E-14
1825.817116,5.21E-14
1879.027635,5.24E-14
1933.788889,5.32E-14
1990.146073,5.48E-14
2048.145696,5.73E-14
2109.51828,6.03E-14
2169.265122,6.36E-14
2233.078779,6.70E-14
2295.191107,7.06E-14
2364.505418,7.34E-14
2433.415145,7.57E-14
2505.532449,7.78E-14
2579.787038,8.27E-14
2654.970804,8.80E-14
2732.345681,9.37E-14
2811.975524,9.97E-14
2888.012008,1.07E-13
2961.20275,1.19E-13
3036.248362,1.30E-13
3113.873441,1.39E-13
3212.303037,1.46E-13
3313.843995,1.51E-13
3395.756718,1.61E-13
3470.820146,1.78E-13
3549.241755,1.93E-13
3655.594607,2.08E-13
3762.131064,2.13E-13
3871.772354,2.19E-13
3984.608965,2.25E-13
4100.734019,2.37E-13
4218.800334,2.49E-13
4322.490745,2.66E-13
4459.124756,2.63E-13
4556.239481,2.55E-13
4573.411621,2.30E-13
4626.899403,2.09E-13
4666.627336,1.89E-13
4689.023791,1.73E-13
4739.8096,1.58E-13
4853.482949,1.46E-13
4978.217654,1.55E-13
5074.475298,1.73E-13
5209.875897,1.81E-13
5306.376828,1.63E-13
5364.919205,1.43E-13
5387.441744,1.29E-13
5436.023227,1.15E-13
5458.844268,1.02E-13
5517.967837,8.82E-14
5575.506782,7.63E-14
5689.66615,6.86E-14
5833.795592,6.51E-14
6024.894649,6.47E-14
6178.044208,6.74E-14
6314.610284,7.54E-14
6469.476646,8.31E-14
6639.415657,8.92E-14
6844.604591,9.34E-14
7057.582828,9.69E-14
7249.368073,1.05E-13
7452.525528,1.14E-13
7664.949972,1.22E-13
7901.832703,1.27E-13
8132.118975,1.31E-13
8369.116572,1.36E-13
8613.021085,1.46E-13
8864.033804,1.55E-13
9078.790224,1.67E-13
9327.414181,1.71E-13
9615.674816,1.75E-13
9895.908274,1.74E-13
10184.30869,1.73E-13
10483.9023,1.78E-13
10786.56937,1.88E-13
11094.28504,2.02E-13
11424.44543,2.14E-13
11757.39261,2.22E-13
12100.04301,2.29E-13
12452.6794,2.35E-13
12815.59282,2.40E-13
13189.08277,2.42E-13
13573.45749,2.42E-13
13969.03419,2.43E-13
14376.13934,2.44E-13
14795.10892,2.43E-13
15235.40398,2.35E-13
15682.54368,2.23E-13
16000.36273,2.12E-13
16438.53493,2.12E-13
16917.60973,2.15E-13
17410.6464,2.19E-13
17918.05183,2.22E-13
18440.24479,2.26E-13
18977.65622,2.32E-13
19530.72965,2.39E-13
20099.92152,2.46E-13
20685.70157,2.51E-13
21288.55325,2.56E-13
21908.97407,2.63E-13
22533.98601,2.74E-13
23204.58619,2.91E-13
23854.87524,3.18E-13
24459.42814,3.54E-13
24459.42814,1.00E+00
